,id,type,xyz,cif,smiles,structure_metadata,doi,orca_out,orca_xyz,singlet_energy,triplet_energy,quintet_energy,journal
231,NEYCAV,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NEYCAV_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NEYCAV.cif,[Co]123([N]4=C5C=c6c(CC)c(c(=CC7=[N]3C(=Cc3c(c(c(C=C4C(=C5CC)CC)n13)CC)CC)C(=C7CC)CC)n26)CC)N=O,"{""audit_creation_date"": ""1998-04-30"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NEYCAV"", ""database_code_depnum_ccdc_archive"": ""CCDC 1219121"", ""chemical_formula_sum"": ""C36 H44 Co1 N5 O1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""37"", ""journal_year"": ""1998"", ""journal_page_first"": ""382"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""M.K.Ellison"", ""W.R.Scheidt""]}",10.1021/ic971109j,,,-3127.202087175348,-3127.17658211418,-3127.106056067565,Inorg.Chem. 
232,NEYWUM,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NEYWUM_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NEYWUM.cif,[Fe]123([C][O])(N4C=CN(C)[CH]4)[N]4=C5C=c6ccc(=CC7=[N]3C(=Cc3ccc(C=C4C=C5)n23)C=C7)n16,"{""audit_creation_date"": ""2018-04-27"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NEYWUM"", ""database_code_depnum_ccdc_archive"": ""CCDC 1827170"", ""chemical_formula_sum"": ""C25 H18 Fe1 N6 O1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""57"", ""journal_year"": ""2018"", ""journal_page_first"": ""5648"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""Ming Li"", ""A.G.Oliver"", ""W.Robert Scheidt""]}",10.1021/acs.inorgchem.8b00599,,,-2628.847426326508,-2628.807527019849,-2628.742137594662,Inorg.Chem. 
233,NIFSUR,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NIFSUR_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NIFSUR.cif,c1ccccc1C1=C2[N]3=C(C(=c4ccc5=C(C6=[N]7[Zn]3(n45)(n3c(C(=C7C=C6)c4ccccc4)ccc13)[N](C)(C)Cc1ccccc1Br)c1ccccc1)c1ccccc1)C=C2,"{""audit_creation_date"": ""2007-11-06"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NIFSUR"", ""database_code_depnum_ccdc_archive"": ""CCDC 625328"", ""chemical_formula_sum"": ""C53 H40 Br1 N5 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""2"", ""journal_year"": ""2007"", ""journal_page_first"": ""889"", ""journal_name_full"": ""Chem.Asian J. "", ""publ_author_name"": [""B.M.J.M.Suijkerbuijk"", ""D.M.Tooke"", ""A.L.Spek"", ""G.van Koten"", ""R.J.M.K.Gebbink""]}",10.1002/asia.200700082,,,-6666.730570927014,-6666.671098752894,-6666.602547281006,Chem.Asian J. 
234,NIFTAY,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NIFTAY_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NIFTAY.cif,c1(ccccc1)C1=C2[N]3=C(C(=c4ccc5=C(C6=[N]7[Zn]3(n45)(n3c(C(=C7C=C6)c4ccccc4)ccc13)[N](C)(C)Cc1ccccc1)c1ccccc1)c1ccccc1)C=C2,"{""audit_creation_date"": ""2007-11-06"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NIFTAY"", ""database_code_depnum_ccdc_archive"": ""CCDC 625330"", ""chemical_formula_sum"": ""C53 H41 N5 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""2"", ""journal_year"": ""2007"", ""journal_page_first"": ""889"", ""journal_name_full"": ""Chem.Asian J. "", ""publ_author_name"": [""B.M.J.M.Suijkerbuijk"", ""D.M.Tooke"", ""A.L.Spek"", ""G.van Koten"", ""R.J.M.K.Gebbink""]}",10.1002/asia.200700082,,,-4093.462761379125,-4093.403464460322,-4093.334903312361,Chem.Asian J. 
235,NIKPEC,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NIKPEC_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NIKPEC.cif,C12=[N]3C(=C(c4ccc5C(=C6C=CC7=[N]6[Zn@@]3(n45)n3c(=C1c1ccc(cc1)C#N)ccc3=C7c1ccc(cc1)C#N)c1ccc(cc1)C#N)c1ccc(cc1)C#N)C=C2,"{""audit_creation_date"": ""1998-05-22"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NIKPEC"", ""database_code_depnum_ccdc_archive"": ""CCDC 121083"", ""chemical_formula_sum"": ""C55 H31 Cl3 N8 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""37"", ""journal_year"": ""1998"", ""journal_page_first"": ""541"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""R.K.Kumar"", ""S.Balasubramanian"", ""I.Goldberg""]}",10.1021/ic971259u,,,-4057.13498223426,-4057.071036407605,-4057.004054171431,Inorg.Chem. 
236,NIPNEG,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NIPNEG_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NIPNEG.cif,[Ni@]123[N]4=C5C=CC4=C(c4ccc(C(=C6C=CC(=[N]26)C(=c2ccc(=C5c5cc[n+](cc5)[O-])n12)c1cc[n+](cc1)[O-])c1cc[n+](cc1)[O-])n34)c1cc[n+]([O-])cc1,"{""audit_creation_date"": ""2008-01-25"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NIPNEG"", ""database_code_depnum_ccdc_archive"": ""CCDC 649317"", ""chemical_formula_sum"": ""C42 H34 N8 Ni1 O7"", ""chemical_formula_moiety"": """", ""journal_volume"": null, ""journal_year"": ""2007"", ""journal_page_first"": ""4126"", ""journal_name_full"": ""Dalton Trans. "", ""publ_author_name"": [""E.Deiters"", ""V.Bulach"", ""M.W.Hosseini""]}",10.1039/b708302e,,,-3782.354529403007,-3782.33833446371,-3782.272016795805,Dalton Trans. 
237,NOGWIR,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NOGWIR_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NOGWIR.cif,[Zn]123(n4c5=C(c6c(ccc7c6cccc7)O)C6=[N]3C(=C(c3ccc(C(=C7C=CC(=[N]17)C(=c4cc5)c1ccccc1)c1c(ccc4c1cccc4)O)n23)c1ccc(cc1)O)C=C6)[NH2][C@@H](Cc1ccccc1)C(=O)OC,"{""audit_creation_date"": ""2014-07-12"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NOGWIR"", ""database_code_depnum_ccdc_archive"": ""CCDC 949448"", ""chemical_formula_sum"": ""C64 H47 Cl6 N5 O5 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""55"", ""journal_year"": ""2014"", ""journal_page_first"": ""3377"", ""journal_name_full"": ""Tetrahedron Lett. "", ""publ_author_name"": [""Liguo Yang"", ""Mengliang Zhu"", ""Yangjian Liu"", ""Wenxin Lu"", ""Yang Zhou"", ""Yongzhong Bian""]}",10.1016/j.tetlet.2014.04.067,,,-4814.208902315336,-4814.150402057756,-4814.082652312093,Tetrahedron Lett. 
238,NOGWOX,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NOGWOX_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NOGWOX.cif,[CH]1C=CC=CN1[Zn]123[N]4=C5C=CC4=C(c4ccc(C(=C6C=CC(=[N]26)C(=c2ccc(=C5c5c(ccc6ccccc56)O)n12)c1ccccc1)c1c(ccc2ccccc12)O)n34)c1ccc(cc1)O,"{""audit_creation_date"": ""2014-07-12"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NOGWOX"", ""database_code_depnum_ccdc_archive"": ""CCDC 949449"", ""chemical_formula_sum"": ""C60 H40 Cl9 N5 O3 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""55"", ""journal_year"": ""2014"", ""journal_page_first"": ""3377"", ""journal_name_full"": ""Tetrahedron Lett. "", ""publ_author_name"": [""Liguo Yang"", ""Mengliang Zhu"", ""Yangjian Liu"", ""Wenxin Lu"", ""Yang Zhou"", ""Yongzhong Bian""]}",10.1016/j.tetlet.2014.04.067,,,-4468.806072275876,-4468.747271872558,-4468.678983926146,Tetrahedron Lett. 
239,NOHQEG,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NOHQEG_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NOHQEG.cif,S([Os]123([N][O])[N]4=C5C=CC4=C(c4ccc(C(=C6C=CC(=[N]36)C(=c3ccc(=C5c5ccc(cc5)C)n13)c1ccc(C)cc1)c1ccc(cc1)C)n24)c1ccc(cc1)C)CCC(C)C,"{""audit_creation_date"": ""1998-07-09"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NOHQEG"", ""database_code_depnum_ccdc_archive"": null, ""chemical_formula_sum"": ""C53 H47 N5 O1 Os1 S1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""36"", ""journal_year"": ""1997"", ""journal_page_first"": ""3876"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""Guen-Bae Yi"", ""Li Chen"", ""M.A.Khan"", ""G.B.Richter-Addo""]}",10.1021/ic970282c,,,-2881.937937763717,-2881.878160567166,-2881.809565448737,Inorg.Chem. 
240,NOKMIJ,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NOKMIJ_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NOKMIJ.cif,[Ru]123([N]4=C5C=c6c(c(c(=CC7=[N]1C(=Cc1c(CC)c(c(C=C4C(=C5CC)CC)n31)CC)C(=C7CC)CC)n26)CC)CC)([N][O])ON=O,"{""audit_creation_date"": ""1998-07-09"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NOKMIJ"", ""database_code_depnum_ccdc_archive"": null, ""chemical_formula_sum"": ""C37 H46 Cl2 N6 O3 Ru1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""36"", ""journal_year"": ""1997"", ""journal_page_first"": ""4838"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""K.M.Miranda"", ""X.Bu"", ""I.Lorkovic"", ""P.C.Ford""]}",10.1021/ic970065b,,,-2044.617209241223,-2044.546683748313,-2044.481528251042,Inorg.Chem. 
241,NOKPAH,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NOKPAH_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NOKPAH.cif,c1(C2=C3C=CC4=[N]3[Co]35(n6c2ccc6C(=C2C=CC(=[N]52)C(=c2ccc(=C4c4ccccc4)n32)c2ccccc2)c2ccccc2)(S(=O)(=O)C(F)(F)F)[N][C]C)ccccc1,"{""audit_creation_date"": ""2019-06-21"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NOKPAH"", ""database_code_depnum_ccdc_archive"": ""CCDC 1905720"", ""chemical_formula_sum"": ""C47 H31 Co1 F3 N5 O2 S1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""2019"", ""journal_year"": ""2019"", ""journal_page_first"": ""4613"", ""journal_name_full"": ""Eur.J.Org.Chem. "", ""publ_author_name"": [""K.Maeda"", ""T.Kurahashi"", ""S.Matsubara""]}",10.1002/ejoc.201900834,,,-4310.449120225204,-4310.387907819579,-4310.320321050785,Eur.J.Org.Chem. 
242,NOKPEL,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NOKPEL_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NOKPEL.cif,c1(C2=c3n4c(=C(c5ccccc5)C5=[N]6C(=C(c7ccccc7)c7ccc8C(=C9C=CC2=[N]9[Co]46(C(F)(F)F)([N][C]C)n78)c2ccccc2)C=C5)cc3)ccccc1,"{""audit_creation_date"": ""2019-06-21"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NOKPEL"", ""database_code_depnum_ccdc_archive"": ""CCDC 1905721"", ""chemical_formula_sum"": ""C47 H31 Co1 F3 N5"", ""chemical_formula_moiety"": """", ""journal_volume"": ""2019"", ""journal_year"": ""2019"", ""journal_page_first"": ""4613"", ""journal_name_full"": ""Eur.J.Org.Chem. "", ""publ_author_name"": [""K.Maeda"", ""T.Kurahashi"", ""S.Matsubara""]}",10.1002/ejoc.201900834,,,-3762.013290589757,-3761.951471631009,-3761.882177768902,Eur.J.Org.Chem. 
243,NOLXUH,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NOLXUH_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NOLXUH.cif,[Ni@@]123n4c5=CC6=[N]3C(=C(c3c(c(c(C(=C7C(=C(C(=[N]17)C(=c4c(c5CC)CC)CCCC)CC)CC)CCCC)n23)CC)CC)CCCC)C(=C6CC)CC,"{""audit_creation_date"": ""1998-07-09"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NOLXUH"", ""database_code_depnum_ccdc_archive"": ""CCDC 100789"", ""chemical_formula_sum"": ""C49 H70 Cl2 N4 Ni1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""37"", ""journal_year"": ""1998"", ""journal_page_first"": ""1107"", ""journal_name_full"": ""Angew.Chem.,Int.Ed. "", ""publ_author_name"": [""W.W.Kalisch"", ""M.O.Senge""]}",10.1002/(sici)1521-3773(19980504)37:8<1107::aid-anie1107>3.3.co;2-q,,,-3593.764666596944,-3593.706204131454,-3593.642413131507,"Angew.Chem.,Int.Ed. "
244,NOVYEF,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NOVYEF_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NOVYEF.cif,c1(ccc(C)cc1)C1=C2[N]3=C(C(=c4ccc5=C(c6ccc(C)cc6)C6=[N]7C(=C(c8n([Zn@]37n45)c1cc8)c1ccccc1)C=C6)SC)C=C2,"{""audit_creation_date"": ""2019-10-20"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NOVYEF"", ""database_code_depnum_ccdc_archive"": ""CCDC 1960380"", ""chemical_formula_sum"": ""C41 H30 N4 S1 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": null, ""journal_year"": ""2019"", ""journal_page_first"": null, ""journal_name_full"": ""CSD Communication(Private Communication) "", ""publ_author_name"": [""M.O.Senge"", ""H.-G.Eckhardt"", ""A.A.Ryan""]}",10.4324/9781351069366-4,,,-3973.757969799097,-3973.694696439508,-3973.626410029368,CSD Communication(Private Communication) 
245,NOWXAB,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NOWXAB_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NOWXAB.cif,C12=C(c3ccc4C(=C5C=CC6=[N]5[Zn@@]5([N]2=C(C=C1)C(=c1ccc(=C6)n51)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)n34)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)c1cccc(c1)C(=O)OCC,"{""audit_creation_date"": ""2019-10-21"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NOWXAB"", ""database_code_depnum_ccdc_archive"": ""CCDC 1549911"", ""chemical_formula_sum"": ""C57 H60 N4 O2 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": null, ""journal_year"": ""2019"", ""journal_page_first"": null, ""journal_name_full"": ""CSD Communication(Private Communication) "", ""publ_author_name"": [""M.O.Senge"", ""K.J.Flanagan"", ""A.A.Ryan""]}",10.4324/9781351069366-4,,,-4352.720461989376,-4352.655476903745,-4352.587551155646,CSD Communication(Private Communication) 
246,NTPOLC01,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NTPOLC01_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NTPOLC01.cif,[Co]123(n4c5=C(C6=[N]3C(=C(c3ccc(C(=C7C=CC(=[N]17)C(=c4cc5)c1ccccc1)c1ccccc1)n23)c1ccccc1)C=C6)c1ccccc1)(N1[CH]C(=CC(=C1)C)C)N(=O)=O,"{""audit_creation_date"": ""2006-09-07"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NTPOLC01"", ""database_code_depnum_ccdc_archive"": ""CCDC 289997"", ""chemical_formula_sum"": ""C51 H37 Co1 N6 O2"", ""chemical_formula_moiety"": """", ""journal_volume"": ""359"", ""journal_year"": ""2006"", ""journal_page_first"": ""3029"", ""journal_name_full"": ""Inorg.Chim.Acta "", ""publ_author_name"": [""E.Annoni"", ""M.Pizzotti"", ""R.Ugo"", ""S.Quici"", ""T.Morotti"", ""N.Casati"", ""P.Macchi""]}",10.1016/j.ica.2006.05.001,,,-3823.428669839398,-3823.3684897117,-3823.299668454782,Inorg.Chim.Acta 
247,NUFNEH,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NUFNEH_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NUFNEH.cif,C12=C(c3ccccc3)c3ccc4C(=C5C=CC6=[N]5[Si]5(c7ccccc7)(c7ccccc7)(n7c(=C6c6ccccc6)ccc7=C(c6ccccc6)C(=[N]25)C=C1)n34)c1ccccc1,"{""audit_creation_date"": ""1998-09-03"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NUFNEH"", ""database_code_depnum_ccdc_archive"": null, ""chemical_formula_sum"": ""C56 H38 N4 Si1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""37"", ""journal_year"": ""1998"", ""journal_page_first"": ""2591"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""Jian-Yu Zheng"", ""K.Konishi"", ""T.Aida""]}",10.1021/ic971266i,,,-2661.296189510837,-2661.242298495487,-2661.176037250447,Inorg.Chem. 
248,NUGMUA,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NUGMUA_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NUGMUA.cif,c1cccc(C2=c3ccc4=C(c5ccccc5)C5=[N]6[Zn]7([N]8=C2C=CC8=C(c2ccc(C(=C6C=C5)c5ccccc5)n72)c2ccccc2)(n34)[N@]23CP4C[N@](C2)C[N@@](C4)C3)c1,"{""audit_creation_date"": ""2020-02-27"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NUGMUA"", ""database_code_depnum_ccdc_archive"": ""CCDC 1964280"", ""chemical_formula_sum"": ""C51 H43 Cl3 N7 O1 P1 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""59"", ""journal_year"": ""2020"", ""journal_page_first"": ""4068"", ""journal_name_full"": ""Inorg.Chem. "", ""publ_author_name"": [""F.Battistin"", ""A.Vidal"", ""P.Cavigli"", ""G.Balducci"", ""Elisabetta Iengo"", ""E.Alessio""]}",10.1021/acs.inorgchem.0c00080,,,-4429.427108643296,-4429.368632724793,-4429.300045128088,Inorg.Chem. 
249,NUKXEY,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NUKXEY_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NUKXEY.cif,C12=C(c3ccc4C(=C5C(=C(C6=[N]5[Zn]5([N]2=C(C(=C1C#Cc1ccccc1)C#Cc1ccccc1)C(=c1ccc(=C6c2ccc(cc2)CCCC)n51)c1ccc(cc1)CCCC)(n34)N1[CH]C=CC=C1)C#Cc1ccccc1)C#Cc1ccccc1)c1ccc(cc1)CCCC)c1ccc(cc1)CCCC,"{""audit_creation_date"": ""2015-04-30"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NUKXEY"", ""database_code_depnum_ccdc_archive"": ""CCDC 1012681"", ""chemical_formula_sum"": ""C97 H81 N5 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": null, ""journal_year"": ""2014"", ""journal_page_first"": ""5760"", ""journal_name_full"": ""Eur.J.Inorg.Chem. "", ""publ_author_name"": [""P.Bhyrappa"", ""U.K.Sarangi"", ""V.Velkannan"", ""V.Ramkumar""]}",10.1002/ejic.201402661,,,,,,Eur.J.Inorg.Chem. 
250,NUMSOF,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NUMSOF_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NUMSOF.cif,c1c2n3c(C(=C4[N]5=C(C(=c6n7c(=C(C8=[N](C(=C2C=O)C=C8)[Ni@]357)c2ccccc2)cc6)c2ccccc2)C=C4)c2ccccc2)c1,"{""audit_creation_date"": ""2015-05-04"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NUMSOF"", ""database_code_depnum_ccdc_archive"": ""CCDC 1047930"", ""chemical_formula_sum"": ""C40 H25 Cl3 N4 Ni1 O1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""2015"", ""journal_year"": ""2015"", ""journal_page_first"": ""2807"", ""journal_name_full"": ""Eur.J.Org.Chem. "", ""publ_author_name"": [""S.R.Harper"", ""M.C.Pfrunder"", ""L.J.Esdaile"", ""P.Jensen"", ""J.C.McMurtrie"", ""D.P.Arnold""]}",10.1002/ejoc.201500183,,,-3300.140619124677,-3300.0791713194,-3300.055351068847,Eur.J.Org.Chem. 
251,NUMTIA,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/NUMTIA_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/NUMTIA.cif,c12ccc3n1[Zn]14([N]5=C(C(=c6ccc(=C(C7=[N]1C(=C2N)C=C7)c1ccccc1)n46)c1ccccc1)C=CC5=C3c1ccccc1)N1[CH]C=CC=C1,"{""audit_creation_date"": ""2015-05-04"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""NUMTIA"", ""database_code_depnum_ccdc_archive"": ""CCDC 1047934"", ""chemical_formula_sum"": ""C43 H30 N6 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""2015"", ""journal_year"": ""2015"", ""journal_page_first"": ""2807"", ""journal_name_full"": ""Eur.J.Org.Chem. "", ""publ_author_name"": [""S.R.Harper"", ""M.C.Pfrunder"", ""L.J.Esdaile"", ""P.Jensen"", ""J.C.McMurtrie"", ""D.P.Arnold""]}",10.1002/ejoc.201500183,,,-3761.195669916772,-3761.147220075428,-3761.07154493127,Eur.J.Org.Chem. 
252,OBAFAB,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/OBAFAB_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/OBAFAB.cif,c1(ccccc1)C1=c2n3[Zn@@]45[N]6=C(C=CC6=C(c6ccc(C(=C7[N]4=C1C=C7)c1ccccc1)n56)c1ccccc1)C(=c3cc2)c1cccc2cccc(c12)C(=O)Oc1ccccc1O,"{""audit_creation_date"": ""2016-11-17"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""OBAFAB"", ""database_code_depnum_ccdc_archive"": ""CCDC 1426124"", ""chemical_formula_sum"": ""C56 H36 Cl2 N4 O3 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""69"", ""journal_year"": ""2016"", ""journal_page_first"": ""2308"", ""journal_name_full"": ""J.Coord.Chem. "", ""publ_author_name"": [""Caifen Ou"", ""Huan Liu"", ""Ben Ma"", ""Chuanjiang Hu""]}",10.1080/00958972.2016.1206656,,,-4336.203220976379,-4336.143777762206,-4336.075810790826,J.Coord.Chem. 
253,OBOHAP,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/OBOHAP_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/OBOHAP.cif,c1cc(c2c(C3=c4n5[Zn@]67n8c(C=C9[N]6=C3C=C9)ccc8C(=C3[N]7=C(C=C3)C=c5cc4)c3c(c4cc(ccc4)[P](c4ccccc4)(c4ccccc4)[S])cccc3)cccc2)cc([P](c2ccccc2)(c2ccccc2)[S])c1,"{""audit_creation_date"": ""2004-12-15"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""OBOHAP"", ""database_code_depnum_ccdc_archive"": ""CCDC 249147"", ""chemical_formula_sum"": ""C70 H50 Cl4 N4 P2 S2 Zn1"", ""chemical_formula_moiety"": """", ""journal_volume"": ""23"", ""journal_year"": ""2004"", ""journal_page_first"": ""4012"", ""journal_name_full"": ""Organometallics "", ""publ_author_name"": [""M.Saito"", ""Y.Nishibayashi"", ""S.Uemura""]}",10.1021/om0498201,,,-6091.086106001542,-6091.026359909474,-6090.958307021183,Organometallics 
254,OCIRID,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/OCIRID_0.xyz,,[Ni@@]123[N]4=C5C(=C(C4=Cc4c(C(C)C)c(C(C)C)c(C=C6C(=C(C(=[N]26)C=c2c(c(c(=C5)n12)C(C)C)C(C)C)C(C)C)C(C)C)n34)C(C)C)C(C)C,null,,,,-3436.830191404948,,-3436.737539336754,
255,ODAWIZ,,/home/shachar/repos/PorCrystalStructures/data/xyz/crystal/ODAWIZ_0.xyz,/home/shachar/repos/PorCrystalStructures/data/ccdc_data/cif/porphyrins/ODAWIZ.cif,n12[Ni@@]34[N]5=C6C=c1c(C)c(CC)c2=CC1=[N]4C(=Cc2n3c(cc2)C(=C5C=C6)c2cc(O)cc(O)c2)C(=C1CC)C,"{""audit_creation_date"": ""2002-02-21"", ""audit_creation_method"": ""CSD-ConQuest-V1"", ""database_code_CSD"": ""ODAWIZ"", ""database_code_depnum_ccdc_archive"": ""CCDC 157852"", ""chemical_formula_sum"": ""C33 H32 N4 Ni1 O3"", ""chemical_formula_moiety"": """", ""journal_volume"": ""74"", ""journal_year"": ""2001"", ""journal_page_first"": ""907"", ""journal_name_full"": ""Bull.Chem.Soc.Jpn. "", ""publ_author_name"": [""T.Tanaka"", ""K.Endo"", ""Y.Aoyama""]}",10.1246/bcsj.74.907,,,-3111.501519506621,-3111.481496907842,-3111.409816905559,Bull.Chem.Soc.Jpn. 
